10-09 10:27:58.404|DEBUG|FileSystem:Copying file C:\Users\Alex\AppData\Local\Temp\Playnite\557ad954-147b-4dbe-9087-5f43b6e722ac.jpg to C:\Users\Alex\AppData\Roaming\Playnite\library\files\1c3c6cf0-d302-4953-bac1-4eeaf5ddea74\3b8bdbd3-9704-4fc0-8f33-58376c81b041.jpg
10-09 10:27:58.404|DEBUG|MetadataDownloader:Downloading metadata for Animal Football (Europe), !0ChIJSPjnGD2bS0YRrlb+9mfuTEQSWGh0dHA6Ly8xOTIuMTY4LjIuMTE3OjgxMjMvYXBpL3JvbXMvMjA4OTEvY29udGVudC9BbmltYWwgRm9vdGJhbGwgKEV1cm9wZSkgKEVuLEZyLERlKS5jaGQaJ0FuaW1hbCBGb290YmFsbCAoRXVyb3BlKSAoRW4sRnIsRGUpLmNoZA==, 9700aa21-447d-41b4-a989-acd38f407d9f
10-09 10:27:58.670|DEBUG|MetadataDownloader:Downloading metadata for Animal Snap: Rescue Them 2 By 2 (Europe), !0ChIJSPjnGD2bS0YRrlb+9mfuTEQSXmh0dHA6Ly8xOTIuMTY4LjIuMTE3OjgxMjMvYXBpL3JvbXMvMjEzMzAvY29udGVudC9BbmltYWwgU25hcCAtIFJlc2N1ZSBUaGVtIDIgYnkgMiAoRXVyb3BlKS5jaGQaLUFuaW1hbCBTbmFwIC0gUmVzY3VlIFRoZW0gMiBieSAyIChFdXJvcGUpLmNoZA==, 9700aa21-447d-41b4-a989-acd38f407d9f
10-09 10:27:59.049|DEBUG|Downloader:Downloading data from https://images.igdb.com/igdb/image/upload/t_original/co4z9c.jpg to C:\Users\Alex\AppData\Local\Temp\Playnite\46898bd2-8987-4f10-82a7-a527e34329cc.jpg.
10-09 10:27:59.143|DEBUG|FileSystem:Copying file C:\Users\Alex\AppData\Local\Temp\Playnite\46898bd2-8987-4f10-82a7-a527e34329cc.jpg to C:\Users\Alex\AppData\Roaming\Playnite\library\files\3ea106cb-497b-448b-8c06-7d8c0e6f6057\8066fd83-44c5-40c4-bb80-ab01e5c58d40.jpg
10-09 10:27:59.157|DEBUG|MetadataDownloader:Downloading metadata for Animaniacs: Ten Pin Alley (USA), !0ChIJSPjnGD2bS0YRrlb+9mfuTEQSVWh0dHA6Ly8xOTIuMTY4LjIuMTE3OjgxMjMvYXBpL3JvbXMvMjA3MTIvY29udGVudC9BbmltYW5pYWNzIC0gVGVuIFBpbiBBbGxleSAoVVNBKS5jaGQaJEFuaW1hbmlhY3MgLSBUZW4gUGluIEFsbGV5IChVU0EpLmNoZA==, 9700aa21-447d-41b4-a989-acd38f407d9f
10-09 10:27:59.386|DEBUG|Downloader:Downloading data from https://images.igdb.com/igdb/image/upload/t_original/co7cqw.jpg to C:\Users\Alex\AppData\Local\Temp\Playnite\cc299832-487a-443f-aa05-4e60e0bec4b6.jpg.
10-09 10:27:59.582|DEBUG|FileSystem:Copying file C:\Users\Alex\AppData\Local\Temp\Playnite\cc299832-487a-443f-aa05-4e60e0bec4b6.jpg to C:\Users\Alex\AppData\Roaming\Playnite\library\files\045c0c0d-d82f-4b7d-92ae-3ea804ac0e26\7d3cad9e-7647-4612-b695-c018d220ae27.jpg
10-09 10:27:59.582|DEBUG|MetadataDownloader:Downloading metadata for Animorphs: Shattered Reality (USA), !0ChIJSPjnGD2bS0YRrlb+9mfuTEQSWGh0dHA6Ly8xOTIuMTY4LjIuMTE3OjgxMjMvYXBpL3JvbXMvMjA4OTIvY29udGVudC9Bbmltb3JwaHMgLSBTaGF0dGVyZWQgUmVhbGl0eSAoVVNBKS5jaGQaJ0FuaW1vcnBocyAtIFNoYXR0ZXJlZCBSZWFsaXR5IChVU0EpLmNoZA==, 9700aa21-447d-41b4-a989-acd38f407d9f
10-09 10:27:59.816|DEBUG|Downloader:Downloading data from https://images.igdb.com/igdb/image/upload/t_original/ar33cg.jpg to C:\Users\Alex\AppData\Local\Temp\Playnite\3c8b7f80-bc19-4f59-a0d3-06a025542873.jpg.
10-09 10:27:59.895|DEBUG|FileSystem:Copying file C:\Users\Alex\AppData\Local\Temp\Playnite\3c8b7f80-bc19-4f59-a0d3-06a025542873.jpg to C:\Users\Alex\AppData\Roaming\Playnite\library\files\1cf22531-0dda-4c9d-813c-9cc5d6fe4d7a\04be4c34-06e3-4c8c-b56f-12599ce2173a.jpg
10-09 10:27:59.906|DEBUG|Downloader:Downloading data from https://images.igdb.com/igdb/image/upload/t_original/co4wo0.jpg to C:\Users\Alex\AppData\Local\Temp\Playnite\1c84447f-261d-4d2b-86e5-b5f7277ce8b5.jpg.
10-09 10:28:00.160|DEBUG|FileSystem:Copying file C:\Users\Alex\AppData\Local\Temp\Playnite\1c84447f-261d-4d2b-86e5-b5f7277ce8b5.jpg to C:\Users\Alex\AppData\Roaming\Playnite\library\files\1cf22531-0dda-4c9d-813c-9cc5d6fe4d7a\1a905712-19b6-4481-894f-fb996908f0bf.jpg
10-09 10:28:00.160|DEBUG|MetadataDownloader:Downloading metadata for Anna Kournikova's Smash Court Tennis (Europe) (Rev 1), !0ChIJSPjnGD2bS0YRrlb+9mfuTEQSamh0dHA6Ly8xOTIuMTY4LjIuMTE3OjgxMjMvYXBpL3JvbXMvMjEyNTUvY29udGVudC9Bbm5hIEtvdXJuaWtvdmEncyBTbWFzaCBDb3VydCBUZW5uaXMgKEV1cm9wZSkgKFJldiAxKS5jaGQaOUFubmEgS291cm5pa292YSdzIFNtYXNoIENvdXJ0IFRlbm5pcyAoRXVyb3BlKSAoUmV2IDEpLmNoZA==, 9700aa21-447d-41b4-a989-acd38f407d9f
10-09 10:28:00.413|DEBUG|Downloader:Downloading data from https://images.igdb.com/igdb/image/upload/t_original/co65nv.jpg to C:\Users\Alex\AppData\Local\Temp\Playnite\9d8fa754-d871-4859-b9a2-b5d99108790c.jpg.
10-09 10:28:00.671|DEBUG|Downloader:Downloading string content from https://raw.githubusercontent.com/Jeshibu/PlayniteExtensions/main/manifests/Metadata_MobyGames.yaml using UTF8 encoding.
10-09 10:28:00.749|DEBUG|FileSystem:Copying file C:\Users\Alex\AppData\Local\Temp\Playnite\9d8fa754-d871-4859-b9a2-b5d99108790c.jpg to C:\Users\Alex\AppData\Roaming\Playnite\library\files\97f3eb24-9bd3-48c6-8343-1cd81770c820\b72140a4-1afa-4193-876c-fbf6bb17a4e9.jpg
10-09 10:28:00.763|DEBUG|MetadataDownloader:Downloading metadata for Ape Escape (USA), !0ChIJSPjnGD2bS0YRrlb+9mfuTEQSRWh0dHA6Ly8xOTIuMTY4LjIuMTE3OjgxMjMvYXBpL3JvbXMvMjA2MTcvY29udGVudC9BcGUgRXNjYXBlIChVU0EpLmNoZBoUQXBlIEVzY2FwZSAoVVNBKS5jaGQ=, 9700aa21-447d-41b4-a989-acd38f407d9f
10-09 10:28:01.009|DEBUG|Downloader:Downloading data from https://images.igdb.com/igdb/image/upload/t_1080p/ar1p2o.jpg to C:\Users\Alex\AppData\Local\Temp\Playnite\4eb7f0db-da71-418c-bc22-e549def82b13.jpg.
10-09 10:28:01.174|DEBUG|FileSystem:Copying file C:\Users\Alex\AppData\Local\Temp\Playnite\4eb7f0db-da71-418c-bc22-e549def82b13.jpg to C:\Users\Alex\AppData\Roaming\Playnite\library\files\c9c5f9b4-afc6-4066-b17d-008111ec9dde\3adefe6f-aa3c-4979-b309-ccd8a7476a0d.jpg
10-09 10:28:01.185|DEBUG|Downloader:Downloading data from https://images.igdb.com/igdb/image/upload/t_1080p/co4t63.jpg to C:\Users\Alex\AppData\Local\Temp\Playnite\9603600f-51ed-420d-8b27-9ae1e1bd4398.jpg.
10-09 10:28:01.253|DEBUG|FileSystem:Copying file C:\Users\Alex\AppData\Local\Temp\Playnite\9603600f-51ed-420d-8b27-9ae1e1bd4398.jpg to C:\Users\Alex\AppData\Roaming\Playnite\library\files\c9c5f9b4-afc6-4066-b17d-008111ec9dde\06fa5fbe-4204-4c00-b12f-4f197d0a5bf2.jpg
10-09 10:28:01.253|DEBUG|MetadataDownloader:Downloading metadata for Apocalypse (USA), !0ChIJSPjnGD2bS0YRrlb+9mfuTEQSRWh0dHA6Ly8xOTIuMTY4LjIuMTE3OjgxMjMvYXBpL3JvbXMvMjEwMzYvY29udGVudC9BcG9jYWx5cHNlIChVU0EpLmNoZBoUQXBvY2FseXBzZSAoVVNBKS5jaGQ=, 9700aa21-447d-41b4-a989-acd38f407d9f
10-09 10:28:01.471|DEBUG|Downloader:Downloading data from https://images.igdb.com/igdb/image/upload/t_original/co2f8j.jpg to C:\Users\Alex\AppData\Local\Temp\Playnite\a19c5a72-3c7e-463d-8d15-cda4d0456573.jpg.
10-09 10:28:01.527|DEBUG|FileSystem:Copying file C:\Users\Alex\AppData\Local\Temp\Playnite\a19c5a72-3c7e-463d-8d15-cda4d0456573.jpg to C:\Users\Alex\AppData\Roaming\Playnite\library\files\f28c10aa-9139-4739-a943-0d8745548772\51298a2e-130c-4f51-ab40-0845a76556e0.jpg
10-09 10:28:01.540|DEBUG|MetadataDownloader:Downloading metadata for Aqua GT (Europe, Netherlands), !0ChIJSPjnGD2bS0YRrlb+9mfuTEQSWWh0dHA6Ly8xOTIuMTY4LjIuMTE3OjgxMjMvYXBpL3JvbXMvMjA5NTMvY29udGVudC9BcXVhIEdUIChFdXJvcGUpIChFbixGcixEZSxFcyxJdCxObCkuY2hkGihBcXVhIEdUIChFdXJvcGUpIChFbixGcixEZSxFcyxJdCxObCkuY2hk, 9700aa21-447d-41b4-a989-acd38f407d9f
10-09 10:28:01.759|DEBUG|Downloader:Downloading data from https://images.igdb.com/igdb/image/upload/t_original/co7yes.jpg to C:\Users\Alex\AppData\Local\Temp\Playnite\4eb27ac4-355d-4850-b496-d8492ecee960.jpg.
10-09 10:28:01.904|DEBUG|FileSystem:Copying file C:\Users\Alex\AppData\Local\Temp\Playnite\4eb27ac4-355d-4850-b496-d8492ecee960.jpg to C:\Users\Alex\AppData\Roaming\Playnite\library\files\01ee077c-0885-4f9e-949f-5e05c49b7b6e\1e8163bd-e76a-41bc-bbfc-fb2e5b22a437.jpg
10-09 10:28:01.916|DEBUG|MetadataDownloader:Downloading metadata for Aquanaut's Holiday (USA), !0ChIJSPjnGD2bS0YRrlb+9mfuTEQSTWh0dHA6Ly8xOTIuMTY4LjIuMTE3OjgxMjMvYXBpL3JvbXMvMTk4ODYvY29udGVudC9BcXVhbmF1dCdzIEhvbGlkYXkgKFVTQSkuY2hkGhxBcXVhbmF1dCdzIEhvbGlkYXkgKFVTQSkuY2hk, 9700aa21-447d-41b4-a989-acd38f407d9f
10-09 10:28:02.130|DEBUG|Downloader:Downloading data from https://images.igdb.com/igdb/image/upload/t_original/co4aep.jpg to C:\Users\Alex\AppData\Local\Temp\Playnite\c202da74-6e77-4d52-ad05-2bf260247921.jpg.
10-09 10:28:02.249|DEBUG|FileSystem:Copying file C:\Users\Alex\AppData\Local\Temp\Playnite\c202da74-6e77-4d52-ad05-2bf260247921.jpg to C:\Users\Alex\AppData\Roaming\Playnite\library\files\08955e71-fe6e-40e5-8e8f-743b72c3f7bc\76525a03-fce9-439a-9ff2-53387020c8f4.jpg
10-09 10:28:02.261|DEBUG|MetadataDownloader:Downloading metadata for Arc Arena: Monster Tournament (USA), !0ChIJSPjnGD2bS0YRrlb+9mfuTEQSWGh0dHA6Ly8xOTIuMTY4LjIuMTE3OjgxMjMvYXBpL3JvbXMvMjA0ODEvY29udGVudC9BcmMgQXJlbmE6IE1vbnN0ZXIgVG91cm5hbWVudCAoVVNBKS5jaGQaJ0FyYyBBcmVuYTogTW9uc3RlciBUb3VybmFtZW50IChVU0EpLmNoZA==, 9700aa21-447d-41b4-a989-acd38f407d9f
10-09 10:28:02.517|DEBUG|Downloader:Downloading data from https://images.igdb.com/igdb/image/upload/t_original/co801l.jpg to C:\Users\Alex\AppData\Local\Temp\Playnite\33323382-1c64-4dd3-a05f-b2a15b7773d6.jpg.
10-09 10:28:02.714|DEBUG|FileSystem:Copying file C:\Users\Alex\AppData\Local\Temp\Playnite\33323382-1c64-4dd3-a05f-b2a15b7773d6.jpg to C:\Users\Alex\AppData\Roaming\Playnite\library\files\3b3ac2c6-1394-402c-9aa5-95eb836dd008\04342b8f-3a07-473d-a477-b5cb5e824d3d.jpg
10-09 10:28:02.714|DEBUG|MetadataDownloader:Downloading metadata for Arc the Lad Collection (USA), !0ChIJSPjnGD2bS0YRrlb+9mfuTEQSX2h0dHA6Ly8xOTIuMTY4LjIuMTE3OjgxMjMvYXBpL3JvbXMvMjA3NDMvY29udGVudC9BcmMgdGhlIExhZCBDb2xsZWN0aW9uIC0gQXJjIHRoZSBMYWQgKFVTQSkuY2hkGi5BcmMgdGhlIExhZCBDb2xsZWN0aW9uIC0gQXJjIHRoZSBMYWQgKFVTQSkuY2hk, 9700aa21-447d-41b4-a989-acd38f407d9f
10-09 10:28:02.956|DEBUG|Downloader:Downloading data from https://images.igdb.com/igdb/image/upload/t_original/co4pwe.jpg to C:\Users\Alex\AppData\Local\Temp\Playnite\11f6e00a-a982-4b24-b245-bf1876f4984f.jpg.
10-09 10:28:02.993|DEBUG|FileSystem:Copying file C:\Users\Alex\AppData\Local\Temp\Playnite\11f6e00a-a982-4b24-b245-bf1876f4984f.jpg to C:\Users\Alex\AppData\Roaming\Playnite\library\files\0c320ad4-bc9f-49dc-9666-e13d41e42f6c\4cc434ae-899d-427f-bcfe-731c653304c3.jpg
10-09 10:28:02.993|DEBUG|MetadataDownloader:Downloading metadata for Arc the Lad Collection - Arc the Lad III (USA) (USA), !0ChIJSPjnGD2bS0YRrlb+9mfuTEQSX2h0dHA6Ly8xOTIuMTY4LjIuMTE3OjgxMjMvYXBpL3JvbXMvMjE0NjAvY29udGVudC9BcmMgdGhlIExhZCBDb2xsZWN0aW9uIC0gQXJjIHRoZSBMYWQgSUlJIChVU0EpGi5BcmMgdGhlIExhZCBDb2xsZWN0aW9uIC0gQXJjIHRoZSBMYWQgSUlJIChVU0EpIAE=, 9700aa21-447d-41b4-a989-acd38f407d9f
10-09 10:28:03.238|DEBUG|MetadataDownloader:Downloading metadata for Arc the Lad Collection - The Making of Arc the Lad (USA).chd (USA), !0ChIJSPjnGD2bS0YRrlb+9mfuTEQSbWh0dHA6Ly8xOTIuMTY4LjIuMTE3OjgxMjMvYXBpL3JvbXMvMjA5MjEvY29udGVudC9BcmMgdGhlIExhZCBDb2xsZWN0aW9uIC0gVGhlIE1ha2luZyBvZiBBcmMgdGhlIExhZCAoVVNBKS5jaGQaPEFyYyB0aGUgTGFkIENvbGxlY3Rpb24gLSBUaGUgTWFraW5nIG9mIEFyYyB0aGUgTGFkIChVU0EpLmNoZA==, 9700aa21-447d-41b4-a989-acd38f407d9f
10-09 10:28:03.475|DEBUG|MetadataDownloader:Downloading metadata for Arc the Lad II (USA), !0ChIJSPjnGD2bS0YRrlb+9mfuTEQSSWh0dHA6Ly8xOTIuMTY4LjIuMTE3OjgxMjMvYXBpL3JvbXMvMjAwMDAvY29udGVudC9BcmMgdGhlIExhZCBJSSAoVVNBKS5jaGQaGEFyYyB0aGUgTGFkIElJIChVU0EpLmNoZA==, 9700aa21-447d-41b4-a989-acd38f407d9f
10-09 10:28:03.755|DEBUG|Downloader:Downloading data from https://images.igdb.com/igdb/image/upload/t_original/co60ah.jpg to C:\Users\Alex\AppData\Local\Temp\Playnite\44ea436e-1494-4b6a-a568-f4e0963466f8.jpg.
10-09 10:28:03.805|DEBUG|FileSystem:Copying file C:\Users\Alex\AppData\Local\Temp\Playnite\44ea436e-1494-4b6a-a568-f4e0963466f8.jpg to C:\Users\Alex\AppData\Roaming\Playnite\library\files\eb17fe04-842d-4976-8698-cdf63faf16c6\31923231-33ce-4c4a-a05f-2d388c416cc7.jpg
10-09 10:28:03.808|DEBUG|MetadataDownloader:Downloading metadata for Arcade Gears - ImageFight & XMultiply (Japan).chd (Japan), !0ChIJSPjnGD2bS0YRrlb+9mfuTEQSYmh0dHA6Ly8xOTIuMTY4LjIuMTE3OjgxMjMvYXBpL3JvbXMvMjA4MTIvY29udGVudC9BcmNhZGUgR2VhcnMgLSBJbWFnZUZpZ2h0ICYgWE11bHRpcGx5IChKYXBhbikuY2hkGjFBcmNhZGUgR2VhcnMgLSBJbWFnZUZpZ2h0ICYgWE11bHRpcGx5IChKYXBhbikuY2hk, 9700aa21-447d-41b4-a989-acd38f407d9f
10-09 10:28:04.046|DEBUG|MetadataDownloader:Downloading metadata for Arcade Hits - Crazy Climber (Japan).chd (Japan), !0ChIJSPjnGD2bS0YRrlb+9mfuTEQSWGh0dHA6Ly8xOTIuMTY4LjIuMTE3OjgxMjMvYXBpL3JvbXMvMjA2MDQvY29udGVudC9BcmNhZGUgSGl0cyAtIENyYXp5IENsaW1iZXIgKEphcGFuKS5jaGQaJ0FyY2FkZSBIaXRzIC0gQ3JhenkgQ2xpbWJlciAoSmFwYW4pLmNoZA==, 9700aa21-447d-41b4-a989-acd38f407d9f
10-09 10:28:04.312|DEBUG|MetadataDownloader:Downloading metadata for Arcade Hits - Frisky Tom (Japan).chd (Japan), !0ChIJSPjnGD2bS0YRrlb+9mfuTEQSVWh0dHA6Ly8xOTIuMTY4LjIuMTE3OjgxMjMvYXBpL3JvbXMvMjExNjAvY29udGVudC9BcmNhZGUgSGl0cyAtIEZyaXNreSBUb20gKEphcGFuKS5jaGQaJEFyY2FkZSBIaXRzIC0gRnJpc2t5IFRvbSAoSmFwYW4pLmNoZA==, 9700aa21-447d-41b4-a989-acd38f407d9f
10-09 10:28:04.554|DEBUG|MetadataDownloader:Downloading metadata for Arcade Party Pak (USA), !0ChIJSPjnGD2bS0YRrlb+9mfuTEQSS2h0dHA6Ly8xOTIuMTY4LjIuMTE3OjgxMjMvYXBpL3JvbXMvMjEzMTkvY29udGVudC9BcmNhZGUgUGFydHkgUGFrIChVU0EpLmNoZBoaQXJjYWRlIFBhcnR5IFBhayAoVVNBKS5jaGQ=, 9700aa21-447d-41b4-a989-acd38f407d9f
10-09 10:28:04.792|DEBUG|Downloader:Downloading data from https://images.igdb.com/igdb/image/upload/t_original/co4qlz.jpg to C:\Users\Alex\AppData\Local\Temp\Playnite\8596cabc-5576-447e-9c67-0ecf874358a2.jpg.
10-09 10:28:04.979|DEBUG|FileSystem:Copying file C:\Users\Alex\AppData\Local\Temp\Playnite\8596cabc-5576-447e-9c67-0ecf874358a2.jpg to C:\Users\Alex\AppData\Roaming\Playnite\library\files\244d6127-a09d-4989-83d7-a0ea25b4c730\284d8aa4-ca3f-4ca6-9c52-9ee72c66abd3.jpg
10-09 10:28:04.979|DEBUG|MetadataDownloader:Downloading metadata for Arcade's Greatest Hits: The Atari Collection 1 (USA), !0ChIJSPjnGD2bS0YRrlb+9mfuTEQSamh0dHA6Ly8xOTIuMTY4LjIuMTE3OjgxMjMvYXBpL3JvbXMvMjAyNDAvY29udGVudC9BcmNhZGUncyBHcmVhdGVzdCBIaXRzIC0gVGhlIEF0YXJpIENvbGxlY3Rpb24gMSAoVVNBKS5jaGQaOUFyY2FkZSdzIEdyZWF0ZXN0IEhpdHMgLSBUaGUgQXRhcmkgQ29sbGVjdGlvbiAxIChVU0EpLmNoZA==, 9700aa21-447d-41b4-a989-acd38f407d9f
10-09 10:28:05.176|DEBUG|WindowFactory:Show dialog window Playnite.Windows.ProgressWindowFactory: 6d66ff49-0f2c-4f90-82f1-939d2707bcca
10-09 10:28:05.184|DEBUG|WindowFactory:Closing window Playnite.Windows.ProgressWindowFactory: 6d66ff49-0f2c-4f90-82f1-939d2707bcca, True
10-09 10:28:05.220|DEBUG|Downloader:Downloading data from https://github.com/Jeshibu/PlayniteExtensions/releases/download/2024-08-08/MobyGamesMetadata_0_6.pext to C:\Users\Alex\AppData\Local\Temp\Playnite\MobyGamesMetadata.pext.
10-09 10:28:05.220|DEBUG|WindowFactory:Show dialog window Playnite.Windows.ProgressWindowFactory: ca8f8bbb-9ce7-468e-a78c-2dbe86a2f1a7
10-09 10:28:05.294|DEBUG|Downloader:Downloading data from https://images.igdb.com/igdb/image/upload/t_original/co47kf.jpg to C:\Users\Alex\AppData\Local\Temp\Playnite\0dd3bdea-0aff-46ca-b96d-1aa464b9e7ec.jpg.
10-09 10:28:05.322|DEBUG|FileSystem:Copying file C:\Users\Alex\AppData\Local\Temp\Playnite\0dd3bdea-0aff-46ca-b96d-1aa464b9e7ec.jpg to C:\Users\Alex\AppData\Roaming\Playnite\library\files\c40858bf-cfef-4fdd-babb-dffaf39bebd2\0681926d-d88b-46cb-bd75-2384b43782ff.jpg
10-09 10:28:05.322|DEBUG|MetadataDownloader:Downloading metadata for Arcade's Greatest Hits: The Atari Collection 2 (USA), !0ChIJSPjnGD2bS0YRrlb+9mfuTEQSamh0dHA6Ly8xOTIuMTY4LjIuMTE3OjgxMjMvYXBpL3JvbXMvMjEwMTcvY29udGVudC9BcmNhZGUncyBHcmVhdGVzdCBIaXRzIC0gVGhlIEF0YXJpIENvbGxlY3Rpb24gMiAoVVNBKS5jaGQaOUFyY2FkZSdzIEdyZWF0ZXN0IEhpdHMgLSBUaGUgQXRhcmkgQ29sbGVjdGlvbiAyIChVU0EpLmNoZA==, 9700aa21-447d-41b4-a989-acd38f407d9f
10-09 10:28:05.461|DEBUG|WindowFactory:Closing window Playnite.Windows.ProgressWindowFactory: ca8f8bbb-9ce7-468e-a78c-2dbe86a2f1a7, True
10-09 10:28:05.713|DEBUG|Downloader:Downloading data from https://images.igdb.com/igdb/image/upload/t_original/co7qsf.jpg to C:\Users\Alex\AppData\Local\Temp\Playnite\59406d09-090d-4f96-a008-7ff2f5e9d61e.jpg.
10-09 10:28:05.862|DEBUG|FileSystem:Copying file C:\Users\Alex\AppData\Local\Temp\Playnite\59406d09-090d-4f96-a008-7ff2f5e9d61e.jpg to C:\Users\Alex\AppData\Roaming\Playnite\library\files\7d318960-9b6f-44f2-9542-e83c1d240a53\f30fb2fc-6c7c-44af-9b7d-30c7ecde3874.jpg
10-09 10:28:05.874|DEBUG|MetadataDownloader:Downloading metadata for Arcade's Greatest Hits: The Midway Collection 2 (USA), !0ChIJSPjnGD2bS0YRrlb+9mfuTEQSa2h0dHA6Ly8xOTIuMTY4LjIuMTE3OjgxMjMvYXBpL3JvbXMvMTk3NTIvY29udGVudC9BcmNhZGUncyBHcmVhdGVzdCBIaXRzIC0gVGhlIE1pZHdheSBDb2xsZWN0aW9uIDIgKFVTQSkuY2hkGjpBcmNhZGUncyBHcmVhdGVzdCBIaXRzIC0gVGhlIE1pZHdheSBDb2xsZWN0aW9uIDIgKFVTQSkuY2hk, 9700aa21-447d-41b4-a989-acd38f407d9f
10-09 10:28:06.302|DEBUG|Downloader:Downloading data from https://images.igdb.com/igdb/image/upload/t_original/ar17zq.jpg to C:\Users\Alex\AppData\Local\Temp\Playnite\4900e263-486d-4143-b7aa-f499c44e7004.jpg.
10-09 10:28:06.433|DEBUG|FileSystem:Copying file C:\Users\Alex\AppData\Local\Temp\Playnite\4900e263-486d-4143-b7aa-f499c44e7004.jpg to C:\Users\Alex\AppData\Roaming\Playnite\library\files\4c2b0598-1c91-4d0e-b53f-d683be084424\9a658378-d4f9-48af-b33b-edff93ae6863.jpg
10-09 10:28:06.433|DEBUG|Downloader:Downloading data from https://images.igdb.com/igdb/image/upload/t_original/co47ke.jpg to C:\Users\Alex\AppData\Local\Temp\Playnite\258a9161-0914-4a4b-9b46-478b7716dbda.jpg.
10-09 10:28:06.610|DEBUG|FileSystem:Copying file C:\Users\Alex\AppData\Local\Temp\Playnite\258a9161-0914-4a4b-9b46-478b7716dbda.jpg to C:\Users\Alex\AppData\Roaming\Playnite\library\files\4c2b0598-1c91-4d0e-b53f-d683be084424\2565ef71-8c8a-4f8c-be2f-167dd77e12b6.jpg
10-09 10:28:06.610|DEBUG|MetadataDownloader:Downloading metadata for Archer Maclean's 3D Pool (Europe), !0ChIJSPjnGD2bS0YRrlb+9mfuTEQSVmh0dHA6Ly8xOTIuMTY4LjIuMTE3OjgxMjMvYXBpL3JvbXMvMjAyNzQvY29udGVudC9BcmNoZXIgTWFjbGVhbidzIDNEIFBvb2wgKEV1cm9wZSkuY2hkGiVBcmNoZXIgTWFjbGVhbidzIDNEIFBvb2wgKEV1cm9wZSkuY2hk, 9700aa21-447d-41b4-a989-acd38f407d9f
10-09 10:28:06.870|DEBUG|Downloader:Downloading data from https://images.igdb.com/igdb/image/upload/t_original/co6p9z.jpg to C:\Users\Alex\AppData\Local\Temp\Playnite\042f4789-c1bf-4377-abb2-853fc54ee9f8.jpg.
10-09 10:28:06.955|DEBUG|FileSystem:Copying file C:\Users\Alex\AppData\Local\Temp\Playnite\042f4789-c1bf-4377-abb2-853fc54ee9f8.jpg to C:\Users\Alex\AppData\Roaming\Playnite\library\files\079b12f1-00d5-4904-91d2-fc15b81cf4d7\36d3a525-e303-480d-8e29-34969d89815a.jpg
10-09 10:28:06.967|DEBUG|MetadataDownloader:Downloading metadata for Area 51 (USA) (Rev 1), !0ChIJSPjnGD2bS0YRrlb+9mfuTEQSSmh0dHA6Ly8xOTIuMTY4LjIuMTE3OjgxMjMvYXBpL3JvbXMvMjAyNDIvY29udGVudC9BcmVhIDUxIChVU0EpIChSZXYgMSkuY2hkGhlBcmVhIDUxIChVU0EpIChSZXYgMSkuY2hk, 9700aa21-447d-41b4-a989-acd38f407d9f
10-09 10:28:07.192|DEBUG|Downloader:Downloading data from https://images.igdb.com/igdb/image/upload/t_1080p/co4egt.jpg to C:\Users\Alex\AppData\Local\Temp\Playnite\4b35295d-8d34-4df3-b1c0-35a46932cb83.jpg.
10-09 10:28:07.362|DEBUG|FileSystem:Copying file C:\Users\Alex\AppData\Local\Temp\Playnite\4b35295d-8d34-4df3-b1c0-35a46932cb83.jpg to C:\Users\Alex\AppData\Roaming\Playnite\library\files\d5dc4eca-0fda-482c-839a-5a9fc47c6821\2bda53b0-92eb-4ac4-a94f-1ce409ea575d.jpg
10-09 10:28:07.375|DEBUG|MetadataDownloader:Downloading metadata for Ark of Time (Europe), !0ChIJSPjnGD2bS0YRrlb+9mfuTEQSWmh0dHA6Ly8xOTIuMTY4LjIuMTE3OjgxMjMvYXBpL3JvbXMvMjA1MTgvY29udGVudC9Bcmsgb2YgVGltZSAoRXVyb3BlKSAoRW4sRnIsRGUsRXMsSXQpLmNoZBopQXJrIG9mIFRpbWUgKEV1cm9wZSkgKEVuLEZyLERlLEVzLEl0KS5jaGQ=, 9700aa21-447d-41b4-a989-acd38f407d9f
10-09 10:28:07.610|DEBUG|Downloader:Downloading data from https://images.igdb.com/igdb/image/upload/t_original/co2fvk.jpg to C:\Users\Alex\AppData\Local\Temp\Playnite\e362a77a-2d45-40db-b0cf-538827c3a571.jpg.
10-09 10:28:07.761|DEBUG|FileSystem:Copying file C:\Users\Alex\AppData\Local\Temp\Playnite\e362a77a-2d45-40db-b0cf-538827c3a571.jpg to C:\Users\Alex\AppData\Roaming\Playnite\library\files\e1ec3f1e-5f80-4b43-b85c-01b8404afcf2\e0deb3da-7304-4cca-b507-c0667606de60.jpg
10-09 10:28:07.761|DEBUG|MetadataDownloader:Downloading metadata for Arkanoid Returns (Japan), !0ChIJSPjnGD2bS0YRrlb+9mfuTEQSTWh0dHA6Ly8xOTIuMTY4LjIuMTE3OjgxMjMvYXBpL3JvbXMvMjA5ODYvY29udGVudC9Bcmthbm9pZCBSZXR1cm5zIChKYXBhbikuY2hkGhxBcmthbm9pZCBSZXR1cm5zIChKYXBhbikuY2hk, 9700aa21-447d-41b4-a989-acd38f407d9f
10-09 10:28:07.986|DEBUG|Downloader:Downloading data from https://images.igdb.com/igdb/image/upload/t_original/co3w82.jpg to C:\Users\Alex\AppData\Local\Temp\Playnite\0fff374d-cd16-4afb-9dcb-fc41a5bac309.jpg.
